Timestamp: 2/3/2025 10:09:36 PM, Millisecond: 560,current eyeGaze_left: Position (-0.0445021, 0.6299675, 0.02927762), Orientation(-0.0004690046, 0.009032683, -0.03261919, 0.999427), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 834,current eyeGaze_left: Position (-0.04480738, 0.6296813, 0.03104213), Orientation(0.06016607, 0.02497824, -0.04049353, 0.9970539), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 848,current eyeGaze_left: Position (-0.04480738, 0.6296813, 0.03104213), Orientation(0.06016607, 0.02497824, -0.04049353, 0.9970539), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 862,current eyeGaze_left: Position (-0.04474465, 0.629723, 0.03101897), Orientation(0.05568685, 0.01839353, -0.04104221, 0.9974347), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 875,current eyeGaze_left: Position (-0.04474465, 0.629723, 0.03101897), Orientation(0.05568685, 0.01839353, -0.04104221, 0.9974347), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 889,current eyeGaze_left: Position (-0.04464946, 0.629723, 0.03096686), Orientation(0.05564564, 0.0181069, -0.0412144, 0.9974354), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 903,current eyeGaze_left: Position (-0.04464946, 0.629723, 0.03096686), Orientation(0.05564564, 0.0181069, -0.0412144, 0.9974354), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 917,current eyeGaze_left: Position (-0.04464946, 0.629723, 0.03096686), Orientation(0.05564564, 0.0181069, -0.0412144, 0.9974354), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 931,current eyeGaze_left: Position (-0.04460136, 0.6296439, 0.03089917), Orientation(0.05561521, 0.01805707, -0.04137944, 0.9974312), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 945,current eyeGaze_left: Position (-0.04460136, 0.6296439, 0.03089917), Orientation(0.05561521, 0.01805707, -0.04137944, 0.9974312), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 959,current eyeGaze_left: Position (-0.04452572, 0.6295828, 0.03079231), Orientation(0.05536269, 0.01811374, -0.04159846, 0.997435), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 973,current eyeGaze_left: Position (-0.04452572, 0.6295828, 0.03079231), Orientation(0.05536269, 0.01811374, -0.04159846, 0.997435), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:00 PM, Millisecond: 987,current eyeGaze_left: Position (-0.04452572, 0.6295828, 0.03079231), Orientation(0.05536269, 0.01811374, -0.04159846, 0.997435), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 1,current eyeGaze_left: Position (-0.04442333, 0.6295502, 0.03064889), Orientation(0.05509302, 0.01792748, -0.04179414, 0.997445), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 15,current eyeGaze_left: Position (-0.04442333, 0.6295502, 0.03064889), Orientation(0.05509302, 0.01792748, -0.04179414, 0.997445), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 29,current eyeGaze_left: Position (-0.04429801, 0.6295033, 0.03048568), Orientation(0.05540759, 0.01844811, -0.04190578, 0.9974135), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 42,current eyeGaze_left: Position (-0.04429801, 0.6295033, 0.03048568), Orientation(0.05540759, 0.01844811, -0.04190578, 0.9974135), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 56,current eyeGaze_left: Position (-0.04419571, 0.6294506, 0.03030689), Orientation(0.05588998, 0.01628944, -0.04211751, 0.9974153), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 70,current eyeGaze_left: Position (-0.04419571, 0.6294506, 0.03030689), Orientation(0.05588998, 0.01628944, -0.04211751, 0.9974153), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 85,current eyeGaze_left: Position (-0.04419571, 0.6294506, 0.03030689), Orientation(0.05588998, 0.01628944, -0.04211751, 0.9974153), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 98,current eyeGaze_left: Position (-0.04413279, 0.6293827, 0.03012672), Orientation(0.05567136, 0.02009691, -0.04187438, 0.9973682), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 112,current eyeGaze_left: Position (-0.04413279, 0.6293827, 0.03012672), Orientation(0.05567136, 0.02009691, -0.04187438, 0.9973682), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 126,current eyeGaze_left: Position (-0.04407538, 0.6293148, 0.02996053), Orientation(0.05623439, 0.02378935, -0.04160524, 0.9972666), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 140,current eyeGaze_left: Position (-0.04407538, 0.6293148, 0.02996053), Orientation(0.05623439, 0.02378935, -0.04160524, 0.9972666), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 153,current eyeGaze_left: Position (-0.044032, 0.629266, 0.02978346), Orientation(0.07440216, 0.09918185, -0.03639244, 0.9916164), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 168,current eyeGaze_left: Position (-0.044032, 0.629266, 0.02978346), Orientation(0.07440216, 0.09918185, -0.03639244, 0.9916164), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 182,current eyeGaze_left: Position (-0.044032, 0.629266, 0.02978346), Orientation(0.07440216, 0.09918185, -0.03639244, 0.9916164), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 196,current eyeGaze_left: Position (-0.04398066, 0.6292103, 0.02959166), Orientation(0.07911067, 0.1057787, -0.0360214, 0.9905832), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 209,current eyeGaze_left: Position (-0.04398066, 0.6292103, 0.02959166), Orientation(0.07911067, 0.1057787, -0.0360214, 0.9905832), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 223,current eyeGaze_left: Position (-0.04388463, 0.6291847, 0.029324), Orientation(0.07878154, 0.1057677, -0.03617772, 0.9906049), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 237,current eyeGaze_left: Position (-0.04388463, 0.6291847, 0.029324), Orientation(0.07878154, 0.1057677, -0.03617772, 0.9906049), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 251,current eyeGaze_left: Position (-0.04376744, 0.629177, 0.02907974), Orientation(0.07834766, 0.1051438, -0.03658509, 0.9906908), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 265,current eyeGaze_left: Position (-0.04376744, 0.629177, 0.02907974), Orientation(0.07834766, 0.1051438, -0.03658509, 0.9906908), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 279,current eyeGaze_left: Position (-0.04376744, 0.629177, 0.02907974), Orientation(0.07834766, 0.1051438, -0.03658509, 0.9906908), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 292,current eyeGaze_left: Position (-0.0436471, 0.6291528, 0.02888164), Orientation(0.079419, 0.1050214, -0.03671858, 0.9906134), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 307,current eyeGaze_left: Position (-0.0436471, 0.6291528, 0.02888164), Orientation(0.079419, 0.1050214, -0.03671858, 0.9906134), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 321,current eyeGaze_left: Position (-0.0436471, 0.6291528, 0.02888164), Orientation(0.079419, 0.1050214, -0.03671858, 0.9906134), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 334,current eyeGaze_left: Position (-0.04354722, 0.6290952, 0.02871715), Orientation(0.08102734, 0.1073357, -0.03668527, 0.9902363), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 349,current eyeGaze_left: Position (-0.04354722, 0.6290952, 0.02871715), Orientation(0.08102734, 0.1073357, -0.03668527, 0.9902363), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 363,current eyeGaze_left: Position (-0.04350696, 0.6289936, 0.0286066), Orientation(0.0805852, 0.1079858, -0.03664412, 0.9902032), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 376,current eyeGaze_left: Position (-0.04350696, 0.6289936, 0.0286066), Orientation(0.0805852, 0.1079858, -0.03664412, 0.9902032), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 390,current eyeGaze_left: Position (-0.04351836, 0.6288757, 0.02855676), Orientation(0.08078751, 0.1089939, -0.03648586, 0.9900822), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 404,current eyeGaze_left: Position (-0.04351836, 0.6288757, 0.02855676), Orientation(0.08078751, 0.1089939, -0.03648586, 0.9900822), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 418,current eyeGaze_left: Position (-0.04350177, 0.6288018, 0.02845028), Orientation(0.08037338, 0.1087848, -0.0364563, 0.9901399), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 432,current eyeGaze_left: Position (-0.04350177, 0.6288018, 0.02845028), Orientation(0.08037338, 0.1087848, -0.0364563, 0.9901399), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 446,current eyeGaze_left: Position (-0.04350177, 0.6288018, 0.02845028), Orientation(0.08037338, 0.1087848, -0.0364563, 0.9901399), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 459,current eyeGaze_left: Position (-0.04343919, 0.6287944, 0.02837078), Orientation(0.08012787, 0.10591, -0.03651901, 0.9904692), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 473,current eyeGaze_left: Position (-0.04343919, 0.6287944, 0.02837078), Orientation(0.08012787, 0.10591, -0.03651901, 0.9904692), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 488,current eyeGaze_left: Position (-0.04331726, 0.6288252, 0.02834593), Orientation(0.07236162, 0.09798313, -0.03692511, 0.9918668), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 502,current eyeGaze_left: Position (-0.04331726, 0.6288252, 0.02834593), Orientation(0.07236162, 0.09798313, -0.03692511, 0.9918668), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 516,current eyeGaze_left: Position (-0.04331726, 0.6288252, 0.02834593), Orientation(0.07236162, 0.09798313, -0.03692511, 0.9918668), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 529,current eyeGaze_left: Position (-0.04314645, 0.6288361, 0.02830772), Orientation(0.04622501, 0.04033256, -0.04035966, 0.9973003), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 543,current eyeGaze_left: Position (-0.04314645, 0.6288361, 0.02830772), Orientation(0.04622501, 0.04033256, -0.04035966, 0.9973003), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 557,current eyeGaze_left: Position (-0.04291138, 0.6288718, 0.02826528), Orientation(0.0432785, 0.03001658, -0.04089661, 0.9977742), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 571,current eyeGaze_left: Position (-0.04291138, 0.6288718, 0.02826528), Orientation(0.0432785, 0.03001658, -0.04089661, 0.9977742), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 585,current eyeGaze_left: Position (-0.04264448, 0.6289259, 0.02823172), Orientation(0.04022201, 0.0230023, -0.04147392, 0.9980647), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 599,current eyeGaze_left: Position (-0.04264448, 0.6289259, 0.02823172), Orientation(0.04022201, 0.0230023, -0.04147392, 0.9980647), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 612,current eyeGaze_left: Position (-0.04264448, 0.6289259, 0.02823172), Orientation(0.04022201, 0.0230023, -0.04147392, 0.9980647), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 626,current eyeGaze_left: Position (-0.04238745, 0.6289676, 0.02815515), Orientation(0.03964955, 0.0180782, -0.04208589, 0.9981633), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 639,current eyeGaze_left: Position (-0.04238745, 0.6289676, 0.02815515), Orientation(0.03964955, 0.0180782, -0.04208589, 0.9981633), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 654,current eyeGaze_left: Position (-0.04209227, 0.6289806, 0.02808709), Orientation(0.03949193, 0.01705901, -0.04250231, 0.9981699), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 667,current eyeGaze_left: Position (-0.04209227, 0.6289806, 0.02808709), Orientation(0.03949193, 0.01705901, -0.04250231, 0.9981699), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 681,current eyeGaze_left: Position (-0.04209227, 0.6289806, 0.02808709), Orientation(0.03949193, 0.01705901, -0.04250231, 0.9981699), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 696,current eyeGaze_left: Position (-0.04175333, 0.6289756, 0.02803383), Orientation(0.04001222, 0.01704475, -0.04286716, 0.998134), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 709,current eyeGaze_left: Position (-0.04175333, 0.6289756, 0.02803383), Orientation(0.04001222, 0.01704475, -0.04286716, 0.998134), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 723,current eyeGaze_left: Position (-0.04142524, 0.6289569, 0.02799181), Orientation(0.04067133, 0.01733697, -0.04316856, 0.9980892), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 737,current eyeGaze_left: Position (-0.04142524, 0.6289569, 0.02799181), Orientation(0.04067133, 0.01733697, -0.04316856, 0.9980892), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 751,current eyeGaze_left: Position (-0.04142524, 0.6289569, 0.02799181), Orientation(0.04067133, 0.01733697, -0.04316856, 0.9980892), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 765,current eyeGaze_left: Position (-0.04110599, 0.6289423, 0.02795154), Orientation(0.04091188, 0.01773535, -0.04349685, 0.998058), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 779,current eyeGaze_left: Position (-0.04110599, 0.6289423, 0.02795154), Orientation(0.04091188, 0.01773535, -0.04349685, 0.998058), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 793,current eyeGaze_left: Position (-0.04082056, 0.6289348, 0.02792544), Orientation(0.04052927, 0.01809944, -0.04377073, 0.9980552), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 806,current eyeGaze_left: Position (-0.04082056, 0.6289348, 0.02792544), Orientation(0.04052927, 0.01809944, -0.04377073, 0.9980552), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 821,current eyeGaze_left: Position (-0.04063722, 0.6289482, 0.02790539), Orientation(0.001917663, 0.05407711, -0.04064648, 0.9977074), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 835,current eyeGaze_left: Position (-0.04063722, 0.6289482, 0.02790539), Orientation(0.001917663, 0.05407711, -0.04064648, 0.9977074), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 849,current eyeGaze_left: Position (-0.04063722, 0.6289482, 0.02790539), Orientation(0.001917663, 0.05407711, -0.04064648, 0.9977074), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 862,current eyeGaze_left: Position (-0.040497, 0.6289599, 0.0279206), Orientation(-0.003857879, 0.05514613, -0.04048776, 0.9976497), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 876,current eyeGaze_left: Position (-0.040497, 0.6289599, 0.0279206), Orientation(-0.003857879, 0.05514613, -0.04048776, 0.9976497), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 890,current eyeGaze_left: Position (-0.04040831, 0.6289778, 0.02796837), Orientation(-0.003661474, 0.05532982, -0.04050523, 0.9976395), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 904,current eyeGaze_left: Position (-0.04040831, 0.6289778, 0.02796837), Orientation(-0.003661474, 0.05532982, -0.04050523, 0.9976395), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 918,current eyeGaze_left: Position (-0.04036732, 0.6290169, 0.02808608), Orientation(-0.003456054, 0.05557345, -0.0404227, 0.9976301), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 932,current eyeGaze_left: Position (-0.04036732, 0.6290169, 0.02808608), Orientation(-0.003456054, 0.05557345, -0.0404227, 0.9976301), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 945,current eyeGaze_left: Position (-0.04036732, 0.6290169, 0.02808608), Orientation(-0.003456054, 0.05557345, -0.0404227, 0.9976301), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 959,current eyeGaze_left: Position (-0.04039051, 0.629058, 0.02821169), Orientation(-0.002451319, 0.05358188, -0.04055529, 0.9977366), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 973,current eyeGaze_left: Position (-0.04039051, 0.629058, 0.02821169), Orientation(-0.002451319, 0.05358188, -0.04055529, 0.9977366), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:01 PM, Millisecond: 987,current eyeGaze_left: Position (-0.04048328, 0.6290904, 0.02833369), Orientation(-0.002229131, 0.0520126, -0.04063959, 0.9978169), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 16,current eyeGaze_left: Position (-0.04048328, 0.6290904, 0.02833369), Orientation(-0.002229131, 0.0520126, -0.04063959, 0.9978169), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 29,current eyeGaze_left: Position (-0.04063062, 0.6291395, 0.02840006), Orientation(-0.002083346, 0.05237043, -0.040391, 0.9978085), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 43,current eyeGaze_left: Position (-0.04063062, 0.6291395, 0.02840006), Orientation(-0.002083346, 0.05237043, -0.040391, 0.9978085), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 57,current eyeGaze_left: Position (-0.04081601, 0.6291625, 0.02848332), Orientation(-0.004337356, 0.05604423, -0.03988867, 0.9976218), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 71,current eyeGaze_left: Position (-0.04081601, 0.6291625, 0.02848332), Orientation(-0.004337356, 0.05604423, -0.03988867, 0.9976218), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 84,current eyeGaze_left: Position (-0.04081601, 0.6291625, 0.02848332), Orientation(-0.004337356, 0.05604423, -0.03988867, 0.9976218), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 99,current eyeGaze_left: Position (-0.0410207, 0.6291296, 0.02859823), Orientation(-0.006221904, 0.06591383, -0.038792, 0.9970517), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 112,current eyeGaze_left: Position (-0.0410207, 0.6291296, 0.02859823), Orientation(-0.006221904, 0.06591383, -0.038792, 0.9970517), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 126,current eyeGaze_left: Position (-0.04127322, 0.6290984, 0.02868848), Orientation(-0.006110894, 0.1604808, -0.03152748, 0.9865165), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 140,current eyeGaze_left: Position (-0.04127322, 0.6290984, 0.02868848), Orientation(-0.006110894, 0.1604808, -0.03152748, 0.9865165), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 155,current eyeGaze_left: Position (-0.04150417, 0.629069, 0.02876771), Orientation(-0.006714091, 0.1611117, -0.03109913, 0.9864233), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 168,current eyeGaze_left: Position (-0.04150417, 0.629069, 0.02876771), Orientation(-0.006714091, 0.1611117, -0.03109913, 0.9864233), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 182,current eyeGaze_left: Position (-0.04150417, 0.629069, 0.02876771), Orientation(-0.006714091, 0.1611117, -0.03109913, 0.9864233), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 196,current eyeGaze_left: Position (-0.04168802, 0.6290479, 0.02882933), Orientation(-0.007272262, 0.1624328, -0.03062351, 0.9862176), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 209,current eyeGaze_left: Position (-0.04168802, 0.6290479, 0.02882933), Orientation(-0.007272262, 0.1624328, -0.03062351, 0.9862176), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 224,current eyeGaze_left: Position (-0.04183977, 0.6290399, 0.02880998), Orientation(-0.007592982, 0.1624838, -0.03044644, 0.9862123), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 238,current eyeGaze_left: Position (-0.04183977, 0.6290399, 0.02880998), Orientation(-0.007592982, 0.1624838, -0.03044644, 0.9862123), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 252,current eyeGaze_left: Position (-0.04183977, 0.6290399, 0.02880998), Orientation(-0.007592982, 0.1624838, -0.03044644, 0.9862123), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 266,current eyeGaze_left: Position (-0.04193814, 0.629047, 0.02877129), Orientation(-0.007327278, 0.1631202, -0.03019772, 0.9861167), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 280,current eyeGaze_left: Position (-0.04193814, 0.629047, 0.02877129), Orientation(-0.007327278, 0.1631202, -0.03019772, 0.9861167), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 294,current eyeGaze_left: Position (-0.0419913, 0.6290512, 0.02874518), Orientation(-0.006582672, 0.1583982, -0.03042007, 0.9868847), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 307,current eyeGaze_left: Position (-0.0419913, 0.6290512, 0.02874518), Orientation(-0.006582672, 0.1583982, -0.03042007, 0.9868847), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 322,current eyeGaze_left: Position (-0.04202809, 0.6290348, 0.02867555), Orientation(-0.006714488, 0.1579535, -0.03044534, 0.9869543), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 336,current eyeGaze_left: Position (-0.04202809, 0.6290348, 0.02867555), Orientation(-0.006714488, 0.1579535, -0.03044534, 0.9869543), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 349,current eyeGaze_left: Position (-0.04202809, 0.6290348, 0.02867555), Orientation(-0.006714488, 0.1579535, -0.03044534, 0.9869543), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 363,current eyeGaze_left: Position (-0.04203692, 0.6290072, 0.02862213), Orientation(-0.006785773, 0.1561503, -0.03063976, 0.9872348), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 377,current eyeGaze_left: Position (-0.04203692, 0.6290072, 0.02862213), Orientation(-0.006785773, 0.1561503, -0.03063976, 0.9872348), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 391,current eyeGaze_left: Position (-0.04201286, 0.628988, 0.028582), Orientation(-0.009595379, 0.1421068, -0.03166247, 0.9892983), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 405,current eyeGaze_left: Position (-0.04201286, 0.628988, 0.028582), Orientation(-0.009595379, 0.1421068, -0.03166247, 0.9892983), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 419,current eyeGaze_left: Position (-0.04201286, 0.628988, 0.028582), Orientation(-0.009595379, 0.1421068, -0.03166247, 0.9892983), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 433,current eyeGaze_left: Position (-0.0419828, 0.6289859, 0.02849278), Orientation(-0.009682075, 0.1419487, -0.0317779, 0.9893165), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 447,current eyeGaze_left: Position (-0.0419828, 0.6289859, 0.02849278), Orientation(-0.009682075, 0.1419487, -0.0317779, 0.9893165), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 461,current eyeGaze_left: Position (-0.04194473, 0.6290042, 0.02840558), Orientation(-0.009557765, 0.1441188, -0.0316851, 0.9890069), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 474,current eyeGaze_left: Position (-0.04194473, 0.6290042, 0.02840558), Orientation(-0.009557765, 0.1441188, -0.0316851, 0.9890069), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 488,current eyeGaze_left: Position (-0.04190711, 0.6290313, 0.02836539), Orientation(-0.00749134, 0.1439318, -0.03179631, 0.9890484), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 502,current eyeGaze_left: Position (-0.04190711, 0.6290313, 0.02836539), Orientation(-0.00749134, 0.1439318, -0.03179631, 0.9890484), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 517,current eyeGaze_left: Position (-0.04190711, 0.6290313, 0.02836539), Orientation(-0.00749134, 0.1439318, -0.03179631, 0.9890484), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 530,current eyeGaze_left: Position (-0.04187068, 0.6290649, 0.02833901), Orientation(-0.005847476, 0.1438672, -0.03188172, 0.9890661), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 544,current eyeGaze_left: Position (-0.04187068, 0.6290649, 0.02833901), Orientation(-0.005847476, 0.1438672, -0.03188172, 0.9890661), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 558,current eyeGaze_left: Position (-0.04187307, 0.6290591, 0.0283287), Orientation(-0.006912266, 0.1425058, -0.03197725, 0.9892532), Confidence: 0.9980469

Timestamp: 2/3/2025 10:11:02 PM, Millisecond: 572,current eyeGaze_left: Position (-0.04187307, 0.6290591, 0.0283287), Orientation(-0.006912266, 0.1425058, -0.03197725, 0.9892532), Confidence: 0.9980469

